name,label,group,n_used,verdict,p_structure,p_boot,dim2,atom,z_cyc3,z_cyc7,z_cyc8,z_cyc12,z_hash,acf,pe,fft,quantized,uniq_ratio,source,note
eeg_setB_13,unknown,eeg,4097,Noise,0.0033222591362126247,0.31,nan,0.8932887631781949,83.10160131759694,122.73874851851582,131.64620930000154,81.67871837007344,2.9149657337790797,0.6320449167268114,0.7021973891432183,0.2553787001242555,True,0.12106419331217964,Bonn setB O014.txt,healthy_eyes_closed
eeg_setB_14,unknown,eeg,4097,Noise,0.0033222591362126247,0.12,nan,0.8920863309352518,80.89335851757488,120.79236772069872,131.40253875657345,81.93741377810468,2.5738284889650207,0.6331427311925033,0.7210407105912647,0.3242396483449771,True,0.12106419331217964,Bonn setB O015.txt,healthy_eyes_closed
eeg_setB_15,unknown,eeg,4097,Noise,0.0033222591362126247,0.68,nan,0.8329236987274018,53.507507323189124,78.30757034114372,80.5735771910116,49.80537594446401,1.4311389691224625,0.32090711139225647,0.8559980691444312,0.08699010646208835,True,0.06346106907493287,Bonn setB O016.txt,healthy_eyes_closed
eeg_setB_16,unknown,eeg,4097,Noise,0.0033222591362126247,0.54,nan,0.8998761993190963,83.53479605973489,122.8512295624344,132.12727311260474,82.03716886499113,2.5097265466700986,0.6831946749434606,0.705739681585762,0.3078950179390677,True,0.126189895045155,Bonn setB O017.txt,healthy_eyes_closed
eeg_setB_17,unknown,eeg,4097,Noise,0.0033222591362126247,0.76,nan,0.8955184301246354,53.06375414075469,79.62588280766705,81.29152412279241,50.03583229593457,2.0283753596186216,0.5323830931068176,0.7364245848088157,0.10414364975216499,True,0.07151574322675128,Bonn setB O018.txt,healthy_eyes_closed
eeg_setB_18,unknown,eeg,4097,Noise,0.0033222591362126247,1.0,nan,0.8719395413841295,83.55012969516278,121.15138688660605,130.48464356542306,81.28503274602375,0.5795539313089462,0.5872563376340515,0.7369160205894074,0.10296924709659977,True,0.10178179155479619,Bonn setB O019.txt,healthy_eyes_closed
eeg_setB_19,unknown,eeg,4097,Noise,0.0033222591362126247,0.77,nan,0.8616358783819142,75.98174391003599,110.95252088286918,118.71418172350326,73.0941837222521,1.5055938082996028,0.5368144139634403,0.7679331543034149,0.14368834338995437,True,0.08494020014644862,Bonn setB O020.txt,healthy_eyes_closed
eeg_setC_00,unknown,eeg,4097,Noise,0.0033222591362126247,0.66,nan,0.6624926419435971,66.12522546157999,96.6368651881765,104.00681549826766,64.78710543973743,0.6739495308755923,0.6033496876414042,0.9114757856938382,0.04525612949622135,True,0.07005125701732975,Bonn setC N001.TXT,interictal_opposite
eeg_setC_01,unknown,eeg,4097,Noise,0.0033222591362126247,0.72,nan,0.7004377736085053,64.22895460503935,96.17373071742045,99.02627174209825,61.59120635645816,0.14173020935554584,0.536813158963276,0.9225205718598123,0.0545588283885226,True,0.09494752257749572,Bonn setC N002.TXT,interictal_opposite
eeg_setC_02,unknown,eeg,4097,Noise,0.0033222591362126247,0.98,nan,0.6919654966635925,47.53291527021457,69.98377576419118,72.00590782878147,42.98501054934182,1.273563243308104,0.4191281440971945,0.933515966496519,0.04339748135183624,True,0.06590187942396876,Bonn setC N003.TXT,interictal_opposite
eeg_setC_03,unknown,eeg,4097,Noise,0.0033222591362126247,0.43,nan,0.6854947062933304,38.338867924760734,58.40740126428433,60.90736767173871,37.203552416360125,2.083690379769954,0.3920170887843193,0.9538946330098175,0.04024386099169992,True,0.06809860873810104,Bonn setC N004.TXT,interictal_opposite
eeg_setC_04,unknown,eeg,4097,Noise,0.0033222591362126247,0.47,nan,0.8746205690178526,36.26693152160208,52.962196110330346,53.300208724519266,32.838191052036365,-0.367344322914373,0.26823265648431904,0.93607831829149,0.03378655256380427,True,0.14986575543080302,Bonn setC N005.TXT,interictal_opposite
eeg_setC_05,unknown,eeg,4097,Chaos,0.0033222591362126247,0.01,nan,0.6597833626807534,68.2048494333007,103.3235108381308,108.8085513333252,66.96880104814791,1.028978812248564,0.5230988753782905,0.8980208203323834,0.041160864741189775,True,0.08079082255308763,Bonn setC N006.TXT,interictal_opposite
eeg_setC_06,unknown,eeg,4097,Noise,0.0033222591362126247,0.77,nan,0.6507528264480523,29.755739367358576,43.235720390447774,45.42045407606271,26.29764640397189,2.0722304979649455,0.3740001121697528,0.9741316177827789,0.06722516230563567,True,0.0690749328777154,Bonn setC N007.TXT,interictal_opposite
eeg_setC_07,unknown,eeg,4097,Noise,0.0033222591362126247,1.0,nan,0.6075388026607539,33.656713891980154,52.64706032856551,49.641832862910356,32.37280695243261,2.113138211278525,0.37067327875959294,0.9607859199428288,0.03949090196666692,True,0.056626800097632414,Bonn setC N008.TXT,interictal_opposite
eeg_setC_08,unknown,eeg,4097,Noise,0.0033222591362126247,0.98,nan,0.7521916092673763,47.96106447150135,75.3085923948494,74.01884658301914,47.48368292473845,0.4273729542017898,0.445331252276514,0.923990070031573,0.048959511440560294,True,0.0873810104954845,Bonn setC N009.TXT,interictal_opposite
eeg_setC_09,unknown,eeg,4097,Noise,0.0033222591362126247,0.26,nan,0.6025169520744742,52.43015068056597,81.89380825254506,81.4351657040871,50.12853680713114,0.9149708348103209,0.4478614327148479,0.9037579666259729,0.02244356081135441,True,0.0549182328533073,Bonn setC N010.TXT,interictal_opposite
eeg_setC_10,unknown,eeg,4097,Noise,0.0033222591362126247,0.53,1.16521263578195,0.47627199890433475,28.40586139910152,41.23300327532928,41.06418468909945,24.79549916651416,0.8589745313954823,0.3535936008189967,0.9721165715814916,0.032181676101775566,True,0.04002928972418843,Bonn setC N011.TXT,interictal_opposite
eeg_setC_11,unknown,eeg,4097,Noise,0.0033222591362126247,1.0,nan,0.6751155746851586,53.20087281575654,75.52227687732804,80.424460693827,46.16160155373486,1.2059328779145027,0.5111967951582981,0.9498647697663278,0.047075760289320145,True,0.08591652428606297,Bonn setC N012.TXT,interictal_opposite
eeg_setC_12,unknown,eeg,4097,Noise,0.0033222591362126247,0.21,nan,0.5456232079608703,54.95924563082028,84.91556258379771,86.0636421065752,55.541464787530685,2.70626580357367,0.5403559261027057,0.9312028145317892,0.03156000998998199,True,0.05247742250427142,Bonn setC N013.TXT,interictal_opposite
eeg_setC_13,unknown,eeg,4097,Noise,0.0033222591362126247,0.9,nan,0.6401344652726341,50.671784476243594,74.41469125515341,77.67718010564872,47.18229496397654,2.942757596705814,0.4419966953802956,0.9140140612590166,0.029009196497684655,True,0.0549182328533073,Bonn setC N014.TXT,interictal_opposite
eeg_setC_14,unknown,eeg,4097,Noise,0.0033222591362126247,1.0,nan,0.8223376623376624,24.78776541299195,35.45977802785865,37.37605146580839,21.65447468670711,1.8096572266355442,0.23618436090094275,0.9640144754819318,0.02058568113819363,True,0.09641200878691726,Bonn setC N015.TXT,interictal_opposite
eeg_setC_15,unknown,eeg,4097,Noise,0.0033222591362126247,1.0,nan,0.5944768264387981,31.743431819387975,47.01247312259929,52.44813676465963,27.08115560499071,-0.1428080616525084,0.4742499032508387,0.9699947874611998,0.07030095298818324,True,0.065169636319258,Bonn setC N016.TXT,interictal_opposite
eeg_setC_16,unknown,eeg,4097,Noise,0.0033222591362126247,0.79,nan,0.8457374830852503,29.219311101380665,46.34719903961876,48.179074569896386,27.621332138220147,-0.715425858968011,0.21442953981329252,0.9502327893760635,0.023679715883324022,True,0.09470344154259214,Bonn setC N017.TXT,interictal_opposite
eeg_setC_17,unknown,eeg,4097,Noise,0.0033222591362126247,1.0,nan,0.5886700963869671,51.84802700441434,75.92508861513556,77.78001038123699,47.89813833376164,2.278563871933363,0.5372508678991644,0.9365641254003221,0.04361574604916332,True,0.05589455699292165,Bonn setC N018.TXT,interictal_opposite
eeg_setC_18,unknown,eeg,4097,Noise,0.0033222591362126247,0.72,nan,0.6872788720494271,40.90885287422706,64.50837731536402,66.4123990694695,40.276844677883865,0.11904948881856058,0.4250614717442113,0.9488256955532046,0.033446927772829003,True,0.07835001220405174,Bonn setC N019.TXT,interictal_opposite
eeg_setC_19,unknown,eeg,4097,Noise,0.0033222591362126247,0.48,nan,0.6318788759148556,44.8350227975576,66.36334210194705,69.67115743315422,43.949116884056366,-0.002224491041282956,0.4696601447862746,0.9520585106693704,0.040331039169816785,True,0.05223334146936783,Bonn setC N020.TXT,interictal_opposite
eeg_setD_00,unknown,eeg,4097,Noise,0.0033222591362126247,0.57,nan,0.567606221321733,25.750696493533095,39.45483932495487,36.35424392581001,24.910009620566683,1.3192226875262307,0.31062810869023755,0.9690777411018969,0.03590158685851348,True,0.04198193800341713,Bonn setD F001.txt,interictal_focus
eeg_setD_01,unknown,eeg,4097,Noise,0.0033222591362126247,1.0,1.4759082332450149,0.546251166649383,81.66758574492408,114.27321173380925,124.55694560703067,79.94268450401741,3.6633717052803347,0.6127494191012781,0.9223769156390618,0.03764030131798383,True,0.1523065657798389,Bonn setD F002.txt,interictal_focus
eeg_setD_02,unknown,eeg,4097,Chaos,0.0033222591362126247,0.01,nan,0.7509973576498628,78.92269633105731,115.0124050678784,125.95835957750619,78.09916714654976,2.1484018149545885,0.5267964580262634,0.8762153223144699,0.0398374223574762,True,0.09030998291432756,Bonn setD F003.txt,interictal_focus
eeg_setD_03,unknown,eeg,4097,Noise,0.0033222591362126247,0.85,nan,0.6105380540841929,48.84257549381837,67.03319100447116,67.7801049656303,42.030363734591546,1.1720698420878073,0.5152272452978868,0.9576638358446077,0.03845735294355106,True,0.05540639492311447,Bonn setD F004.txt,interictal_focus
eeg_setD_04,unknown,eeg,4097,Chaos,0.0033222591362126247,0.01,nan,0.7769430051813472,81.1179390240122,117.09292976944562,126.44118566336549,77.62033017010762,0.32107679989941007,0.37253327497170496,0.8744799196750122,0.02758529998558539,True,0.11520624847449353,Bonn setD F005.txt,interictal_focus
eeg_setD_05,unknown,eeg,4097,Noise,0.0033222591362126247,0.72,1.2190605561959413,0.5157498514164961,31.883002413317744,46.93327488478058,48.930023694975205,30.569936563403235,3.291596108135138,0.4307375265359578,0.9772629587676646,0.1006910505401311,True,0.035635831095923845,Bonn setD F006.txt,interictal_focus
eeg_setD_06,unknown,eeg,4097,Noise,0.0033222591362126247,0.97,nan,0.7297010930180683,30.974013351755605,43.48427441891355,45.10797089176751,26.855431218116074,0.4328146239429992,0.27642090474313075,0.9598298748196631,0.03387128383413163,True,0.06077617769099341,Bonn setD F007.txt,interictal_focus
eeg_setD_07,unknown,eeg,4097,Noise,0.0033222591362126247,1.0,1.401318186577535,0.5716315041826695,72.00968598571173,104.56911675318429,110.51069629795283,71.16918245059955,1.2762831534656802,0.5859674823234438,0.9313502952301417,0.04363096962163447,True,0.12545765194044423,Bonn setD F008.txt,interictal_focus
eeg_setD_08,unknown,eeg,4097,Noise,0.0033222591362126247,0.73,1.2866939039671896,0.5116936520174762,98.12302162137674,140.38138729914326,149.12736309082874,95.72420071403175,6.482316370554613,0.6899545701448533,0.9269664343628019,0.04966438690071721,True,0.24603368318281668,Bonn setD F009.txt,interictal_focus
eeg_setD_09,unknown,eeg,4097,Noise,0.0033222591362126247,0.17,1.3755328956055284,0.5682465682465683,85.24716796851496,117.53593584475132,131.29402672876975,84.01994554276449,2.37806287819135,0.5571201040078297,0.9050196292086101,0.03565871164042322,True,0.14962167439589943,Bonn setD F010.txt,interictal_focus
eeg_setD_10,unknown,eeg,4097,Chaos,0.0033222591362126247,0.01,nan,0.6444989600554637,69.62319407348994,101.55119368756132,108.05755917518538,66.74804265322108,2.517345891665528,0.5971244013845058,0.9367060528453411,0.07351523852235292,True,0.07566512082011227,Bonn setD F011.txt,interictal_focus
eeg_setD_11,unknown,eeg,4097,Noise,0.0033222591362126247,0.35,nan,0.6597449313276652,61.092118362586746,92.38543666759087,96.65554778971902,60.02985390809269,0.7975238630662492,0.5434675831088658,0.9209557742731234,0.055167311458667115,True,0.05979985355137906,Bonn setD F012.txt,interictal_focus
eeg_setD_12,unknown,eeg,4097,Noise,0.0033222591362126247,0.64,nan,0.5368849850423271,42.81118615380807,63.70404719883164,65.69976949704873,40.86250017518972,0.42427669937914725,0.4257548810800193,0.9572871129963445,0.06088673407339615,True,0.03758847937515255,Bonn setD F013.txt,interictal_focus
eeg_setD_13,unknown,eeg,4097,Chaos,0.0033222591362126247,0.04,nan,0.5778448428901118,50.22588973471629,73.23423055361097,78.00090533008957,48.342224465051295,2.957008535933461,0.5148932901282,0.9555548292840957,0.06670143952484875,True,0.042958262143031486,Bonn setD F014.txt,interictal_focus
eeg_setD_14,unknown,eeg,4097,Noise,0.0033222591362126247,0.92,nan,0.5546642899584076,49.62856041293915,75.99149901778044,78.84429988142283,51.19844883795888,1.1556392383890437,0.5495122643440287,0.9487614980149625,0.14661602042257535,True,0.043202343177935074,Bonn setD F015.txt,interictal_focus
eeg_setD_15,unknown,eeg,4097,Noise,0.0033222591362126247,1.0,nan,0.7721095657713133,36.177263694501924,54.90295693624515,54.109889648884774,33.61394457465201,3.0019384250010406,0.302443678956941,0.9424825517161003,0.02850681890735904,True,0.07493287771540151,Bonn setD F016.txt,interictal_focus
eeg_setD_16,unknown,eeg,4097,Noise,0.0033222591362126247,0.96,nan,0.6566442505418774,72.38913323877883,109.2929608859231,112.93638457453632,72.74951632940933,3.314958965167082,0.7067559561296852,0.9142346758589973,0.14674681894041183,True,0.05003661215523554,Bonn setD F017.txt,interictal_focus
eeg_setD_17,unknown,eeg,4097,Noise,0.0033222591362126247,0.71,nan,0.8320271682340648,51.05726296782027,73.73150975005296,73.50387480059213,49.392652753179036,2.356682291865984,0.5168946035180921,0.9423973927946455,0.08908710260749238,True,0.08884549670490603,Bonn setD F018.txt,interictal_focus
eeg_setD_18,unknown,eeg,4097,Noise,0.0033222591362126247,1.0,nan,0.5624734252566361,42.18802546980483,60.08864281742262,63.324554142447965,36.43435976356725,0.8194478460976395,0.491653995798972,0.9724215720535984,0.05608581017023719,True,0.049060288015621185,Bonn setD F019.txt,interictal_focus
eeg_setD_19,unknown,eeg,4097,Noise,0.0033222591362126247,1.0,nan,0.5649509108450145,47.98333241157793,74.05609728861916,77.68859844252817,47.121317432044535,1.1324728859405482,0.44746394128350137,0.9452644776968855,0.04130630491507708,True,0.05833536734195753,Bonn setD F020.txt,interictal_focus
eeg_setE_00,unknown,eeg,4097,Chaos,0.0033222591362126247,0.01,nan,0.8405745246370885,112.6146633355272,154.57226359058015,173.6785538194205,113.78649046037832,4.724384613490385,0.5281692015676442,0.6535558110918853,0.05494207091795913,True,0.36050768855259946,Bonn setE S001.txt,seizure
eeg_setE_01,unknown,eeg,4097,NonlinStoch,0.0033222591362126247,0.01,nan,0.8721493801336667,82.71815758295148,116.84525430738306,130.10241767087794,84.07869902564042,0.3803722245200956,0.5973821873361217,0.7280386449194871,0.08782116761804334,True,0.41322919209177444,Bonn setE S002.txt,seizure
eeg_setE_02,unknown,eeg,4097,NonlinStoch,0.0033222591362126247,0.01,nan,0.8754933620380337,95.55843098497303,129.68805478231323,144.31297553583698,96.4115049101587,2.1009315100932517,0.6433320179531455,0.7179457610838244,0.06720894813916796,True,0.34244569196973396,Bonn setE S003.txt,seizure
eeg_setE_03,unknown,eeg,4097,Noise,0.0033222591362126247,0.13,nan,0.8323494687131051,78.64283245792099,117.17635679482667,128.61179130637603,81.43829603294138,5.297549916785657,0.5724881000448669,0.6836121242733325,0.07775008505175592,True,0.16792775201366852,Bonn setE S004.txt,seizure
eeg_setE_04,unknown,eeg,4097,Chaos,0.0033222591362126247,0.01,nan,0.7900128040973111,100.90758650265252,139.12997330482705,152.50071641371406,100.19592408409103,2.3357931279956676,0.5294001924776056,0.7622404976786818,0.04820908498759502,True,0.3004637539663168,Bonn setE S005.txt,seizure
eeg_setE_05,unknown,eeg,4097,Chaos,0.0033222591362126247,0.01,nan,0.8234992303745511,90.16220264641521,126.6186543157522,146.40994952923,91.30605750076036,-0.5888509049833651,0.530256979716509,0.7282637879178893,0.06263572416041405,True,0.14522821576763487,Bonn setE S006.txt,seizure
eeg_setE_06,unknown,eeg,4097,Chaos,0.0033222591362126247,0.01,nan,0.6254802520362687,150.46504781603207,168.12917890240362,193.10497618197977,140.91971740635898,7.804326864728271,0.4844091278036364,0.8917978273601326,0.02977887482696416,True,0.23822309006590187,Bonn setE S007.txt,seizure
eeg_setE_07,unknown,eeg,4097,Noise,0.0033222591362126247,0.73,nan,0.7625166376574178,91.89907271757782,132.42396679415683,149.05675763711386,96.66215651015281,1.4796055944683828,0.6779739204933517,0.6531465397874313,0.11314334644158226,True,0.34976812301684157,Bonn setE S008.txt,seizure
eeg_setE_08,unknown,eeg,4097,NonlinStoch,0.0033222591362126247,0.01,nan,0.867948717948718,91.6142538106648,131.97958684960858,144.25829717326386,90.98363160192557,1.8634750176307837,0.5635382072349264,0.7817537740978545,0.12551585897783685,True,0.3090065901879424,Bonn setE S009.txt,seizure
eeg_setE_09,unknown,eeg,4097,NonlinStoch,0.0033222591362126247,0.01,nan,0.8965376157111441,106.52763015147215,139.1383629514866,157.77902535323477,107.03748559112846,0.4595436760715488,0.6961699437737549,0.665968819517257,0.07015169222983407,True,0.4244569196973395,Bonn setE S010.txt,seizure
eeg_setE_10,unknown,eeg,4097,NonlinStoch,0.0033222591362126247,0.01,nan,0.8626778585320913,101.62264313016276,139.04598639542866,159.54306782345927,105.79245077539464,3.208737641887696,0.4302887698596469,0.6889397399946885,0.06130557867161401,True,0.3165731022699536,Bonn setE S011.txt,seizure
eeg_setE_11,unknown,eeg,4097,Chaos,0.0033222591362126247,0.01,nan,0.7317448116833205,115.00704140733774,161.34529683172406,178.84539741380598,115.83758143245576,5.505677352782463,0.5959711914742867,0.70784574257618,0.09709509249197772,True,0.37149133512326094,Bonn setE S012.txt,seizure
eeg_setE_12,unknown,eeg,4097,Chaos,0.0033222591362126247,0.01,nan,0.7910776480229461,101.08345500452853,143.37318353410333,158.57195878197302,100.84170296517568,2.3302074277054796,0.5245169926960044,0.6917389187240652,0.09805238506390515,True,0.42323651452282157,Bonn setE S013.txt,seizure
eeg_setE_13,unknown,eeg,4097,Chaos,0.0033222591362126247,0.01,nan,0.8008835919038324,99.99489347668131,137.5427021157201,154.11332693043946,99.54966771694563,2.9121455822757434,0.36292601990444284,0.7701778885796553,0.03690479020131477,True,0.16621918476934341,Bonn setE S014.txt,seizure
eeg_setE_14,unknown,eeg,4097,Chaos,0.0033222591362126247,0.01,nan,0.7206907153105144,117.54032665229968,157.74680596879404,178.6867463172831,117.55837730650428,3.042011708987141,0.47112077514193373,0.7855197759107002,0.05364632265218795,True,0.21454722968025383,Bonn setE S015.txt,seizure
eeg_setE_15,unknown,eeg,4097,Chaos,0.0033222591362126247,0.01,nan,0.6786082474226804,73.31400644861513,108.53091204815418,120.35701810701039,71.46769866560835,0.17081975736455443,0.3907813829548075,0.8933667511844783,0.02788593150342139,True,0.126189895045155,Bonn setE S016.txt,seizure
eeg_setE_16,unknown,eeg,4097,NonlinStoch,0.0033222591362126247,0.01,nan,0.8779876145145605,79.02253889033783,103.47728693100528,118.83607495103332,79.66026579002579,2.013537802050746,0.49982942417783277,0.7822371720639602,0.07419669998995353,True,0.4498413473273127,Bonn setE S017.txt,seizure
eeg_setE_17,unknown,eeg,4097,Chaos,0.0033222591362126247,0.01,nan,0.7123069819935361,95.53028648454287,137.28864397586005,151.92952263117093,94.92709405874972,1.8740443847413852,0.41302261313093497,0.8462022662372817,0.027886302803284125,True,0.16109348303636808,Bonn setE S018.txt,seizure
eeg_setE_18,unknown,eeg,4097,Noise,0.0033222591362126247,0.36,nan,0.8037819001742339,89.75413870196854,128.55865243577182,147.17192205874133,89.46918711914225,0.4071987324757678,0.5909547705040671,0.6701848672639805,0.04895113881204558,True,0.38223090065901877,Bonn setE S019.txt,seizure
eeg_setE_19,unknown,eeg,4097,Chaos,0.0033222591362126247,0.01,nan,0.842662168379083,81.29179488624627,115.45322328871643,128.97171566409824,86.0506298702552,2.098594331945338,0.42086880823348716,0.7850532244079392,0.06282733590226894,True,0.20429582621430314,Bonn setE S020.txt,seizure
sp500_log_returns_2010_2024,unknown,finance,3773,NonlinStoch,0.0033222591362126247,0.01,nan,0.9987249140702961,11.696185652904179,13.998241513163178,9.982811549695743,4.2525921213218085,0.32002661385129316,0.05375128405388424,0.9936691638166606,0.011706531095738083,False,1.0,Yahoo ^GSPC 2010-2024,matches original DDBM paper window
pdo_monthly,unknown,climate,936,Noise,0.0033222591362126247,0.88,nan,0.9810263044415696,1.5588192745825418,4.630483394710282,4.163967843810993,1.2738024616912322,2.542901723643226,0.11248659091286375,0.9799093046365668,0.076324645727644,True,0.4230769230769231,NOAA PSL pdo_monthly.txt,n<1000: low power
nino34_monthly,unknown,climate,918,NonlinStoch,0.0033222591362126247,0.01,nan,0.973655323819978,20.225989650599832,24.982249025172184,19.405613604051545,17.200454454411517,2.8148530958359603,0.5835476929767588,0.8879176238274291,0.4110940715729793,True,0.38562091503267976,NOAA PSL nina34_monthly.txt,n<1000: low power
amo_monthly,unknown,climate,901,Noise,0.009966777408637873,0.23,nan,0.9836432892673089,2.5616224125675853,4.863709089413353,2.5245449142391085,2.2790903647491874,1.9269909938518988,0.20109629062770668,0.9832891881783602,0.1026611553809926,False,0.6159822419533851,NOAA PSL amo_monthly.txt,n<1000: low power
